session_id,created_at,sent_from,sent_to,content_type,text
299900,2016-06-08 05:43:17,student,tutor,text,['Ok']
299900,2016-06-08 05:43:17,tutor,student,text,"['I ', 'hope ', 'you ', 'participate ', 'actively ', 'so ', 'we ', 'can ', 'get ', 'the ', 'most ', 'out ', 'of ', 'this ', 'session', '!']"
299899,2016-06-08 05:43:27,student,tutor,text,['yes']
299899,2016-06-08 05:43:42,student,tutor,text,"['once ', 'I ', 'get ', 'the ', 'concepts ', 'the ', 'problems ', 'make ', 'much ', 'more ', 'sense']"
299899,2016-06-08 05:43:46,student,tutor,text,"['of ', 'course']"
299899,2016-06-08 05:43:48,tutor,student,text,"['You ', 'are ', 'very ', 'good ', 'at ', 'math', ', ', 'it ', 'was ', 'my ', 'pleasure ', 'working ', 'with ', 'you', '. ', ':)']"
299899,2016-06-08 05:44:02,tutor,student,text,"['Is ', 'there ', 'anything ', 'else ', 'I ', 'can ', 'help ', 'you ', 'with', '?']"
299900,2016-06-08 05:44:10,tutor,student,text,"['First', ', ', 'we ', 'have ', 'to ', 'consider ', 'the ', 'second ', 'quadrant ', 'and ', 'find ', 'the ', 'values ', 'of ', 'all ', 'other ', '5 ', ' ', 'trigonometric ', 'ratios', '.']"
299899,2016-06-08 05:44:14,student,tutor,text,"['no ', 'thank ', 'you ', 'very ', 'much']"
299900,2016-06-08 05:44:14,tutor,student,text,"['Is ', 'that ', 'clear', '?']"
299899,2016-06-08 05:44:22,tutor,student,text,"['You ', 'are ', 'welcome', '. ', ':)']"
299900,2016-06-08 05:44:27,student,tutor,text,['Yes']
299899,2016-06-08 05:44:37,tutor,student,text,"['Thank ', 'you ', 'for ', 'using ', 'Yup', '.']"
299899,2016-06-08 05:44:42,tutor,student,text,"['Goodbye', '. ', ':)']"
299900,2016-06-08 05:44:44,tutor,student,text,"['After ', 'that ', 'we ', 'will ', 'consider ', 'the ', 'third ', 'quadrant', '.']"
299899,2016-06-08 05:44:46,system alert,tutor,text,"['The ', 'student ', 'ended ', 'session', '.']"
299900,2016-06-08 05:44:48,tutor,student,text,"['Is ', 'that ', 'clear', '?']"
299900,2016-06-08 05:44:52,student,tutor,text,['Yes']
299900,2016-06-08 05:44:56,tutor,student,text,"['tan ', 'x ', '= ', '12/5']"
299900,2016-06-08 05:45:08,tutor,student,text,"['Can ', 'you ', 'try ', 'to ', 'get ', 'the ', 'value ', 'of ', 'sinx', '?']"
299900,2016-06-08 05:45:21,student,tutor,text,['Ok']
299900,2016-06-08 05:45:29,tutor,student,text,"['Awesome', '!']"
299900,2016-06-08 05:45:40,tutor,student,text,"['I ', 'am ', 'sure ', 'you ', 'can ', 'do ', 'it', '.']"
299900,2016-06-08 05:46:07,student,tutor,text,['12/13']
299900,2016-06-08 05:46:14,tutor,student,text,"['Perfect', '!']"
299900,2016-06-08 05:46:18,tutor,student,text,"['Well ', 'done', '!']"
299900,2016-06-08 05:46:27,tutor,student,text,"['Can ', 'you ', 'try ', 'to ', 'get ', 'cos ', 'x ', 'now', '?']"
299900,2016-06-08 05:46:44,student,tutor,text,['-5/13']
299900,2016-06-08 05:47:15,tutor,student,text,"['Brilliant', '!']"
299900,2016-06-08 05:47:30,tutor,student,text,"['What ', 'is ', 'given ', 'tanx ', '= ', '12/5 ', 'or ', '-12/5', '?']"
299900,2016-06-08 05:47:37,tutor,student,text,"['It', ""'s "", 'not ', 'clear ', 'to ', 'me', '.']"
299900,2016-06-08 05:47:53,student,tutor,text,['Tanx=12/5']
299900,2016-06-08 05:47:59,tutor,student,text,['Okay']
299900,2016-06-08 05:48:06,tutor,student,text,"['Let ', 'me ', 'clarify ', 'it ', 'now', '.']"
299900,2016-06-08 05:48:25,tutor,student,text,"['tanx ', 'is ', 'positive', '; ', 'it ', 'means ', 'x ', 'lies ', 'in ', 'the ', 'third ', 'quadrant', '.']"
299900,2016-06-08 05:48:28,tutor,student,text,"['Right', '?']"
299900,2016-06-08 05:49:07,student,tutor,text,"['But ', 'is', ""n't "", 'the ', '3rd ', 'negative ', 'since ', 'its ', 'below']"
299900,2016-06-08 05:49:21,tutor,student,text,"['Let ', 'me ', 'explain ', 'it', '.']"
299900,2016-06-08 05:49:41,tutor,student,text,"['Tanx ', 'is ', 'positive ', 'in ', 'the ', 'third ', 'quadrant', '.']"
299900,2016-06-08 05:49:58,tutor,student,text,"['As ', 'the ', 'base ', 'and ', 'height ', 'both ', 'are ', 'negative', '.']"
299900,2016-06-08 05:50:08,tutor,student,text,"['It', ""'s "", 'left ', 'to ', 'the ', 'y ', 'axis', '.']"
299900,2016-06-08 05:50:10,student,tutor,text,"['Oh ', 'ok']"
299900,2016-06-08 05:50:13,tutor,student,text,"['So', ', ', 'sin ', 'x= ', '-12/13', '. ']"
299900,2016-06-08 05:50:18,tutor,student,text,"['Does ', 'that ', 'make ', 'sense', '?']"
299900,2016-06-08 05:50:26,student,tutor,text,['Yeah']
299900,2016-06-08 05:50:29,tutor,student,text,"['Can ', 'you ', 'try ', 'to ', 'get ', 'the ', 'other ', 'values', '?']"
299900,2016-06-08 05:50:38,student,tutor,text,['Yeah']
299900,2016-06-08 05:50:38,tutor,student,text,"['I ', 'appreciate ', 'your ', 'efforts', '!']"
299900,2016-06-08 05:50:48,tutor,student,text,"['You ', 'are ', 'doing ', 'a ', 'great ', 'job', '! ', 'Keep ', 'it ', 'up', '!']"
299900,2016-06-08 05:51:37,tutor,student,text,"['So', ', ', 'what ', 'did ', 'you ', 'get', '?']"
299900,2016-06-08 05:52:21,student,tutor,text,"['Sinx=-12/13', '\n', 'Cosx=-5/13', '\n', 'Cscx=-13/12', '\n', 'Secx=-13/5', '\n', 'Cotx=5/12']"
299900,2016-06-08 05:52:33,tutor,student,text,"['Brilliant', '!']"
299900,2016-06-08 05:52:42,tutor,student,text,"['You ', 'have ', 'done ', 'a ', 'great ', 'job', '!']"
299900,2016-06-08 05:52:48,student,tutor,text,['Thanks']
299900,2016-06-08 05:52:51,tutor,student,text,"['Would ', 'you ', 'be ', 'comfortable ', 'if ', 'we ', 'try ', 'a ', 'similar ', 'example ', 'to ', ' ', 'better ', 'recap ', 'it', '?']"
299900,2016-06-08 05:52:58,student,tutor,text,['Ok']
299900,2016-06-08 05:53:14,tutor,student,text,"['tan ', 'x ', '= ', '8/6', '.']"
299900,2016-06-08 05:53:29,tutor,student,text,"['tan ', 'x ', '= ', '10/6', '. ', 'Find ', 'the ', 'other ', 'trigonometric ', 'ratios', '.']"
299900,2016-06-08 05:53:48,student,tutor,text,"['Tanx=10/6', '?']"
